"VOCABULARY_ID","id","ICD_CODE","ICD_DESCRIPTION","PheCode","PheCode_Description"
"ICD10CM",91635,"S52.392R","Other fracture of shaft of radius, left arm, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",803.2,"Fracture of radius and ulna"
"ICD10CM",91636,"S52.542E","Smith's fracture of left radius, subsequent encounter for open fracture type I or II with routine healing",803.2,"Fracture of radius and ulna"
"ICD10CM",91637,"S52.026J","Nondisplaced fracture of olecranon process without intraarticular extension of unspecified ulna, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",803.2,"Fracture of radius and ulna"
"ICD10CM",91638,"S59.249S","Salter-Harris Type IV physeal fracture of lower end of radius, unspecified arm, sequela",803.2,"Fracture of radius and ulna"
"ICD10CM",91639,"S52.251J","Displaced comminuted fracture of shaft of ulna, right arm, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",803.2,"Fracture of radius and ulna"
"ICD10CM",91640,"S52.223P","Displaced transverse fracture of shaft of unspecified ulna, subsequent encounter for closed fracture with malunion",803.2,"Fracture of radius and ulna"
"ICD10CM",91641,"S52.331N","Displaced oblique fracture of shaft of right radius, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",803.2,"Fracture of radius and ulna"
"ICD10CM",91642,"S52.609D","Unspecified fracture of lower end of unspecified ulna, subsequent encounter for closed fracture with routine healing",803.2,"Fracture of radius and ulna"
"ICD10CM",91643,"S52.355M","Nondisplaced comminuted fracture of shaft of radius, left arm, subsequent encounter for open fracture type I or II with nonunion",803.2,"Fracture of radius and ulna"
"ICD10CM",91644,"S52.355K","Nondisplaced comminuted fracture of shaft of radius, left arm, subsequent encounter for closed fracture with nonunion",803.2,"Fracture of radius and ulna"
"ICD10CM",91645,"S59.291G","Other physeal fracture of lower end of radius, right arm, subsequent encounter for fracture with delayed healing",803.2,"Fracture of radius and ulna"
"ICD10CM",91646,"S52.021E","Displaced fracture of olecranon process without intraarticular extension of right ulna, subsequent encounter for open fracture type I or II with routine healing",803.2,"Fracture of radius and ulna"
"ICD10CM",91647,"S52.223R","Displaced transverse fracture of shaft of unspecified ulna, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",803.2,"Fracture of radius and ulna"
"ICD10CM",91648,"S59.291K","Other physeal fracture of lower end of radius, right arm, subsequent encounter for fracture with nonunion",803.2,"Fracture of radius and ulna"
"ICD10CM",91649,"S52.282Q","Bent bone of left ulna, subsequent encounter for open fracture type I or II with malunion",803.2,"Fracture of radius and ulna"
"ICD10CM",91650,"S52.045K","Nondisplaced fracture of coronoid process of left ulna, subsequent encounter for closed fracture with nonunion",803.2,"Fracture of radius and ulna"
"ICD10CM",91651,"S59.292G","Other physeal fracture of lower end of radius, left arm, subsequent encounter for fracture with delayed healing",803.2,"Fracture of radius and ulna"
"ICD10CM",91652,"S52.252A","Displaced comminuted fracture of shaft of ulna, left arm, initial encounter for closed fracture",803.2,"Fracture of radius and ulna"
"ICD10CM",91653,"S52.251R","Displaced comminuted fracture of shaft of ulna, right arm, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",803.2,"Fracture of radius and ulna"
"ICD10CM",91654,"S52.355R","Nondisplaced comminuted fracture of shaft of radius, left arm, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",803.2,"Fracture of radius and ulna"
"ICD10CM",91655,"S52.355P","Nondisplaced comminuted fracture of shaft of radius, left arm, subsequent encounter for closed fracture with malunion",803.2,"Fracture of radius and ulna"
"ICD10CM",91656,"S52.131R","Displaced fracture of neck of right radius, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",803.2,"Fracture of radius and ulna"
"ICD10CM",91657,"S52.302B","Unspecified fracture of shaft of left radius, initial encounter for open fracture type I or II",803.2,"Fracture of radius and ulna"
"ICD10CM",91658,"S59.131A","Salter-Harris Type III physeal fracture of upper end of radius, right arm, initial encounter for closed fracture",803.2,"Fracture of radius and ulna"
"ICD10CM",91659,"S52.252F","Displaced comminuted fracture of shaft of ulna, left arm, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",803.2,"Fracture of radius and ulna"
"ICD10CM",91660,"S52.252H","Displaced comminuted fracture of shaft of ulna, left arm, subsequent encounter for open fracture type I or II with delayed healing",803.2,"Fracture of radius and ulna"
"ICD10CM",91661,"S52.356C","Nondisplaced comminuted fracture of shaft of radius, unspecified arm, initial encounter for open fracture type IIIA, IIIB, or IIIC",803.2,"Fracture of radius and ulna"
"ICD10CM",91662,"S52.356G","Nondisplaced comminuted fracture of shaft of radius, unspecified arm, subsequent encounter for closed fracture with delayed healing",803.2,"Fracture of radius and ulna"
"ICD10CM",91663,"S52.61","Fracture of ulna styloid process",803.2,"Fracture of radius and ulna"
"ICD10CM",91664,"S59.299S","Other physeal fracture of lower end of radius, unspecified arm, sequela",803.2,"Fracture of radius and ulna"
"ICD10CM",91665,"S52.332Q","Displaced oblique fracture of shaft of left radius, subsequent encounter for open fracture type I or II with malunion",803.2,"Fracture of radius and ulna"
"ICD10CM",91666,"S52.356J","Nondisplaced comminuted fracture of shaft of radius, unspecified arm, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",803.2,"Fracture of radius and ulna"
"ICD10CM",91667,"S52.332P","Displaced oblique fracture of shaft of left radius, subsequent encounter for closed fracture with malunion",803.2,"Fracture of radius and ulna"
"ICD10CM",91668,"S52.501E","Unspecified fracture of the lower end of right radius, subsequent encounter for open fracture type I or II with routine healing",803.2,"Fracture of radius and ulna"
"ICD10CM",91669,"S52.356M","Nondisplaced comminuted fracture of shaft of radius, unspecified arm, subsequent encounter for open fracture type I or II with nonunion",803.2,"Fracture of radius and ulna"
"ICD10CM",91670,"S52.611E","Displaced fracture of right ulna styloid process, subsequent encounter for open fracture type I or II with routine healing",803.2,"Fracture of radius and ulna"
"ICD10CM",91671,"S52.262B","Displaced segmental fracture of shaft of ulna, left arm, initial encounter for open fracture type I or II",803.2,"Fracture of radius and ulna"
"ICD10CM",91672,"S52.356K","Nondisplaced comminuted fracture of shaft of radius, unspecified arm, subsequent encounter for closed fracture with nonunion",803.2,"Fracture of radius and ulna"
"ICD10CM",91673,"S52.513N","Displaced fracture of unspecified radial styloid process, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",803.2,"Fracture of radius and ulna"
"ICD10CM",91674,"S52.366A","Nondisplaced segmental fracture of shaft of radius, unspecified arm, initial encounter for closed fracture",803.2,"Fracture of radius and ulna"
"ICD10CM",91675,"S52.046F","Nondisplaced fracture of coronoid process of unspecified ulna, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",803.2,"Fracture of radius and ulna"
"ICD10CM",91676,"S52.252Q","Displaced comminuted fracture of shaft of ulna, left arm, subsequent encounter for open fracture type I or II with malunion",803.2,"Fracture of radius and ulna"
"ICD10CM",91677,"S52.302S","Unspecified fracture of shaft of left radius, sequela",803.2,"Fracture of radius and ulna"
"ICD10CM",91678,"S52.513P","Displaced fracture of unspecified radial styloid process, subsequent encounter for closed fracture with malunion",803.2,"Fracture of radius and ulna"
"ICD10CM",91679,"S52.181S","Other fracture of upper end of right radius, sequela",803.2,"Fracture of radius and ulna"
"ICD10CM",91680,"S52.611P","Displaced fracture of right ulna styloid process, subsequent encounter for closed fracture with malunion",803.2,"Fracture of radius and ulna"
"ICD10CM",91681,"S52.262N","Displaced segmental fracture of shaft of ulna, left arm, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",803.2,"Fracture of radius and ulna"
"ICD10CM",91682,"S59.139S","Salter-Harris Type III physeal fracture of upper end of radius, unspecified arm, sequela",803.2,"Fracture of radius and ulna"
"ICD10CM",91683,"S59.141","Salter-Harris Type IV physeal fracture of upper end of radius, right arm",803.2,"Fracture of radius and ulna"
"ICD10CM",91684,"S52.551H","Other extraarticular fracture of lower end of right radius, subsequent encounter for open fracture type I or II with delayed healing",803.2,"Fracture of radius and ulna"
"ICD10CM",91685,"S52.235","Nondisplaced oblique fracture of shaft of left ulna",803.2,"Fracture of radius and ulna"
"ICD10CM",91686,"S52.102S","Unspecified fracture of upper end of left radius, sequela",803.2,"Fracture of radius and ulna"
"ICD10CM",91687,"S52.361C","Displaced segmental fracture of shaft of radius, right arm, initial encounter for open fracture type IIIA, IIIB, or IIIC",803.2,"Fracture of radius and ulna"
"ICD10CM",91688,"S52.253M","Displaced comminuted fracture of shaft of ulna, unspecified arm, subsequent encounter for open fracture type I or II with nonunion",803.2,"Fracture of radius and ulna"
"ICD10CM",91689,"S52.343C","Displaced spiral fracture of shaft of radius, unspecified arm, initial encounter for open fracture type IIIA, IIIB, or IIIC",803.2,"Fracture of radius and ulna"
"ICD10CM",91690,"S52.612B","Displaced fracture of left ulna styloid process, initial encounter for open fracture type I or II",803.2,"Fracture of radius and ulna"
"ICD10CM",91691,"S52.622D","Torus fracture of lower end of left ulna, subsequent encounter for fracture with routine healing",803.2,"Fracture of radius and ulna"
"ICD10CM",91692,"S52.109H","Unspecified fracture of upper end of unspecified radius, subsequent encounter for open fracture type I or II with delayed healing",803.2,"Fracture of radius and ulna"
"ICD10CM",91693,"S52.235J","Nondisplaced oblique fracture of shaft of left ulna, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",803.2,"Fracture of radius and ulna"
"ICD10CM",91694,"S52.133M","Displaced fracture of neck of unspecified radius, subsequent encounter for open fracture type I or II with nonunion",803.2,"Fracture of radius and ulna"
"ICD10CM",91695,"S59.142D","Salter-Harris Type IV physeal fracture of upper end of radius, left arm, subsequent encounter for fracture with routine healing",803.2,"Fracture of radius and ulna"
"ICD10CM",91696,"S52.366S","Nondisplaced segmental fracture of shaft of radius, unspecified arm, sequela",803.2,"Fracture of radius and ulna"
"ICD10CM",91697,"S59.101A","Unspecified physeal fracture of upper end of radius, right arm, initial encounter for closed fracture",803.2,"Fracture of radius and ulna"
"ICD10CM",91698,"S52.343M","Displaced spiral fracture of shaft of radius, unspecified arm, subsequent encounter for open fracture type I or II with nonunion",803.2,"Fracture of radius and ulna"
"ICD10CM",91699,"S52.263J","Displaced segmental fracture of shaft of ulna, unspecified arm, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",803.2,"Fracture of radius and ulna"
"ICD10CM",91700,"S59.142K","Salter-Harris Type IV physeal fracture of upper end of radius, left arm, subsequent encounter for fracture with nonunion",803.2,"Fracture of radius and ulna"
"ICD10CM",91701,"S52.263K","Displaced segmental fracture of shaft of ulna, unspecified arm, subsequent encounter for closed fracture with nonunion",803.2,"Fracture of radius and ulna"
"ICD10CM",91702,"S52.263H","Displaced segmental fracture of shaft of ulna, unspecified arm, subsequent encounter for open fracture type I or II with delayed healing",803.2,"Fracture of radius and ulna"
"ICD10CM",91703,"S52.31","Greenstick fracture of shaft of radius",803.2,"Fracture of radius and ulna"
"ICD10CM",91704,"S52.254G","Nondisplaced comminuted fracture of shaft of ulna, right arm, subsequent encounter for closed fracture with delayed healing",803.2,"Fracture of radius and ulna"
"ICD10CM",91705,"S52.263P","Displaced segmental fracture of shaft of ulna, unspecified arm, subsequent encounter for closed fracture with malunion",803.2,"Fracture of radius and ulna"
"ICD10CM",91706,"S52.091N","Other fracture of upper end of right ulna, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",803.2,"Fracture of radius and ulna"
"ICD10CM",91707,"S52.571K","Other intraarticular fracture of lower end of right radius, subsequent encounter for closed fracture with nonunion",803.2,"Fracture of radius and ulna"
